1	13	4	1	3	0	0	2
1	13	4	1	3	1	0	1
1	13	4	1	3	1	0	2
1	13	4	1	3	2	0	1
1	13	4	1	3	2	0	2
1	13	4	1	4	0	0	1
1	13	4	1	4	0	0	2
1	13	4	1	4	1	0	1
1	13	4	1	4	1	0	2
1	13	4	1	4	2	0	1
1	13	4	1	4	2	0	2
1	13	5	0	1	0	0	1
1	13	5	0	1	0	0	2
1	13	5	0	1	1	0	1
1	13	5	0	1	1	0	2
1	13	5	0	1	2	0	1
1	13	5	0	1	2	0	2
1	13	5	0	2	0	0	1
1	13	5	0	2	0	0	2
1	13	5	0	2	1	0	1
1	13	5	0	2	1	0	2
1	13	5	0	2	2	0	1
1	13	5	0	2	2	0	2
1	13	5	0	3	0	0	1
1	13	5	0	3	0	0	2
1	13	5	0	3	1	0	1
1	13	5	0	3	1	0	2
1	13	5	0	3	2	0	1
1	13	5	0	3	2	0	2
1	13	5	0	4	0	0	1
1	13	5	0	4	0	0	2
1	13	5	0	4	1	0	1
1	13	5	0	4	1	0	2
1	13	5	0	4	2	0	1
1	13	5	0	4	2	0	2
1	13	6	1	1	0	0	1
1	13	6	1	1	0	0	2
1	13	6	1	1	1	0	1
1	13	6	1	1	1	0	2
1	13	6	1	1	2	0	1
1	13	6	1	1	2	0	2
1	13	6	1	2	0	0	1
1	13	6	1	2	0	0	2
1	13	6	1	2	1	0	1
1	13	6	1	2	1	0	2
1	13	6	1	2	2	0	1
1	13	6	1	2	2	0	2
1	13	6	1	3	0	0	1
1	13	6	1	3	0	0	2
1	13	6	1	3	1	0	1
1	13	6	1	3	1	0	2
1	13	6	1	3	2	0	1
1	13	6	1	3	2	0	2
1	13	6	1	4	0	0	1
1	13	6	1	4	0	0	2
1	13	6	1	4	1	0	1
1	13	6	1	4	1	0	2
1	13	6	1	4	2	0	1
1	13	6	1	4	2	0	2
1	13	20	1	0	0	0	1
1	13	20	1	0	0	0	2
1	13	20	1	0	1	0	1
1	13	20	1	0	1	0	2
1	13	20	1	0	2	0	1
1	13	20	1	0	2	0	2
1	13	21	0	0	0	0	1
1	13	21	0	0	0	0	2
1	13	21	0	0	1	0	1
1	13	21	0	0	1	0	2
1	13	21	0	0	2	0	1
1	13	21	0	0	2	0	2
1	13	22	1	0	0	0	1
1	13	22	1	0	0	0	2
1	13	22	1	0	1	0	1
1	13	22	1	0	1	0	2
1	13	22	1	0	2	0	1
1	13	22	1	0	2	0	2
1	13	29	0	0	0	0	1
1	13	29	0	0	0	0	2
1	13	29	0	0	1	0	1
1	13	29	0	0	1	0	2
1	13	29	0	0	2	0	1
1	13	29	0	0	2	0	2
1	14	5	1	1	0	0	1
1	14	5	1	1	0	0	2
1	14	5	1	1	1	0	1
1	14	5	1	1	1	0	2
1	14	5	1	1	2	0	1
1	14	5	1	1	2	0	2
1	14	5	1	2	0	0	1
1	14	5	1	2	0	0	2
1	14	5	1	2	1	0	1
1	14	5	1	2	1	0	2
1	14	5	1	2	2	0	1
1	14	5	1	2	2	0	2
1	14	5	1	3	0	0	1
1	14	5	1	3	0	0	2
1	14	5	1	3	1	0	1
1	14	5	1	3	1	0	2
1	14	5	1	3	2	0	1
1	14	5	1	3	2	0	2
1	14	5	1	4	0	0	1
1	14	5	1	4	0	0	2
1	14	5	1	4	1	0	1
1	14	5	1	4	1	0	2
1	14	5	1	4	2	0	1
1	14	5	1	4	2	0	2
1	14	6	0	1	0	0	1
1	14	6	0	1	0	0	2
1	14	6	0	1	1	0	1
1	14	6	0	1	1	0	2
1	14	6	0	1	2	0	1
1	14	6	0	1	2	0	2
1	14	6	0	2	0	0	1
1	14	6	0	2	0	0	2
1	14	6	0	2	1	0	1
1	14	6	0	2	1	0	2
1	14	6	0	2	2	0	1
1	14	6	0	2	2	0	2
1	14	6	0	3	0	0	1
1	14	6	0	3	0	0	2
1	14	6	0	3	1	0	1
1	14	6	0	3	1	0	2
1	14	6	0	3	2	0	1
1	14	6	0	3	2	0	2
1	14	6	0	4	0	0	1
1	14	6	0	4	0	0	2
1	14	6	0	4	1	0	1
1	14	6	0	4	1	0	2
1	14	6	0	4	2	0	1
1	14	6	0	4	2	0	2
1	14	7	1	1	0	0	1
1	14	7	1	1	0	0	2
1	14	7	1	1	1	0	1
1	14	7	1	1	1	0	2
1	14	7	1	1	2	0	1
1	14	7	1	1	2	0	2
1	14	7	1	2	0	0	1
1	14	7	1	2	0	0	2
1	14	7	1	2	1	0	1
1	14	7	1	2	1	0	2
